,STNAME,CTYNAME,YEAR,MME,FIPS,Population,mme_per_cap
37038,VA,NEWPORT NEWS CITY,2018,25609319.835,51700,178904,143.14559671667487
37039,VA,NEWPORT NEWS CITY,2019,23067794.3175,51700,179736,128.34264875984778
37040,VA,NORFOLK CITY,2006,30136572.421725,51710,243406,123.8119537797959
37041,VA,NORFOLK CITY,2007,35344360.2475,51710,241248,146.50633475717933
37042,VA,NORFOLK CITY,2008,39663749.120975,51710,241201,164.44272254665196
37043,VA,NORFOLK CITY,2009,43919262.2513625,51710,241725,181.69102182795532
37044,VA,NORFOLK CITY,2010,45429571.6988625,51710,243019,186.9383533750962
37045,VA,NORFOLK CITY,2011,55388548.211587496,51710,243701,227.28075884623985
37046,VA,NORFOLK CITY,2012,64772191.425675,51710,246247,263.0374844187949
37047,VA,NORFOLK CITY,2013,61100224.5225,51710,245598,248.78144171573058
37048,VA,NORFOLK CITY,2014,61280132.0665875,51710,246756,248.34302738975953
37049,VA,NORFOLK CITY,2015,60658804.6803,51710,246667,245.9137407123774
37050,VA,NORFOLK CITY,2016,58231659.975,51710,246042,236.6736572414466
37051,VA,NORFOLK CITY,2017,47432953.8825,51710,244908,193.67662094541623
37052,VA,NORFOLK CITY,2018,35641249.5228,51710,244168,145.970190699846
37053,VA,NORFOLK CITY,2019,29859517.9425,51710,243581,122.58557909894449
37054,VA,NORTHAMPTON,2006,3633576.555,51131,12776,284.4064304164058
37055,VA,NORTHAMPTON,2007,4488569.66925,51131,12649,354.8556936714365
37056,VA,NORTHAMPTON,2008,4946376.657749999,51131,12586,393.0062496225965
37057,VA,NORTHAMPTON,2009,4971837.664537501,51131,12460,399.0238896097513
37058,VA,NORTHAMPTON,2010,5094619.0927125,51131,12410,410.5253096464545
37059,VA,NORTHAMPTON,2011,5411906.4645374995,51131,12406,436.23298924210053
37060,VA,NORTHAMPTON,2012,4897575.6,51131,12209,401.14469653534275
37061,VA,NORTHAMPTON,2013,5542290.6375,51131,12029,460.7440882450744
37062,VA,NORTHAMPTON,2014,6128279.04,51131,12034,509.24705334884493
37063,VA,NORTHAMPTON,2015,7262505.8925,51131,12073,601.5493988652365
37064,VA,NORTHAMPTON,2016,7711902.3825,51131,12003,642.4979073981505
37065,VA,NORTHAMPTON,2017,7211514.615,51131,11867,607.6948356787731
37066,VA,NORTHAMPTON,2018,6776463.225,51131,11789,574.8123865467809
37067,VA,NORTHAMPTON,2019,7487567.7,51131,11800,634.5396355932204
37068,VA,NORTHUMBERLAND,2006,1408028.3735,51133,12430,113.27661894609815
37069,VA,NORTHUMBERLAND,2007,1212484.7663625001,51133,12466,97.2633375872373
37070,VA,NORTHUMBERLAND,2008,1178649.7875,51133,12496,94.32216609314982
37071,VA,NORTHUMBERLAND,2009,1248428.1038625,51133,12379,100.85048096473868
37072,VA,NORTHUMBERLAND,2010,1358044.2038625,51133,12356,109.90969600700063
37073,VA,NORTHUMBERLAND,2011,1432171.7625,51133,12452,115.01540013652425
37074,VA,NORTHUMBERLAND,2012,1799748.165,51133,12421,144.89559334997182
37075,VA,NORTHUMBERLAND,2013,1964688.75,51133,12298,159.7567693933973
37076,VA,NORTHUMBERLAND,2014,1762503.2249999999,51133,12256,143.80737801892948
37077,VA,NORTHUMBERLAND,2015,1563337.2975,51133,12243,127.69233827493262
37078,VA,NORTHUMBERLAND,2016,1305550.9124999999,51133,12174,107.24091609167077
37079,VA,NORTHUMBERLAND,2017,1040929.0125,51133,12270,84.83529034229828
37080,VA,NORTHUMBERLAND,2018,767356.125,51133,12172,63.04273126848505
37081,VA,NORTHUMBERLAND,2019,756199.1100000001,51133,12069,62.656318667660955
37082,VA,NORTON CITY,2006,5997534.586,51720,3825,1567.9828983006537
37083,VA,NORTON CITY,2007,6718643.2845,51720,3869,1736.5322523907987
37084,VA,NORTON CITY,2008,6694745.736,51720,3861,1733.9408795648794
37085,VA,NORTON CITY,2009,8076038.1675,51720,3903,2069.1873347425058
37086,VA,NORTON CITY,2010,8623991.1,51720,4013,2149.013481186145
37087,VA,NORTON CITY,2011,8955802.3275,51720,4087,2191.290023856129
37088,VA,NORTON CITY,2012,10571497.305,51720,4125,2562.7872254545455
37089,VA,NORTON CITY,2013,11441889.5175,51720,4103,2788.6642743114794
37090,VA,NORTON CITY,2014,13066543.4475,51720,4139,3156.932458927277
37091,VA,NORTON CITY,2015,11777261.955,51720,4013,2934.777461998505
37092,VA,NORTON CITY,2016,11015972.610000001,51720,3992,2759.512176853708
37093,VA,NORTON CITY,2017,9011655.375,51720,3927,2294.7938311688313
37094,VA,NORTON CITY,2018,6904977.404999999,51720,3956,1745.4442378665317
37095,VA,NORTON CITY,2019,6300660.57,51720,3983,1581.8881672106454
37096,VA,NOTTOWAY,2006,2189254.9625,51135,15719,139.27444255359754
37097,VA,NOTTOWAY,2007,2673380.9175000004,51135,15799,169.21203351477945
37098,VA,NOTTOWAY,2008,2954222.8874999997,51135,15847,186.4215868934183
37099,VA,NOTTOWAY,2009,3003740.7375,51135,15894,188.98582719894299
37100,VA,NOTTOWAY,2010,2828226.6750000003,51135,15847,178.47079415662273
37101,VA,NOTTOWAY,2011,3201635.5577249997,51135,15891,201.47476922314516
37102,VA,NOTTOWAY,2012,3387344.62725,51135,15758,214.9603139516436
37103,VA,NOTTOWAY,2013,3283413.79635,51135,15642,209.9101007767549
37104,VA,NOTTOWAY,2014,3999039.8536125002,51135,15515,257.75313268530454
37105,VA,NOTTOWAY,2015,3691705.4994,51135,15613,236.4507461346314
37106,VA,NOTTOWAY,2016,3691019.8269,51135,15502,238.09958888530514
37107,VA,NOTTOWAY,2017,3215468.6097,51135,15439,208.26922790983872
37108,VA,NOTTOWAY,2018,2452004.2026,51135,15381,159.4177363370392
37109,VA,NOTTOWAY,2019,2529101.6625,51135,15206,166.32261360647112
37110,VA,ORANGE,2006,10445264.250362499,51137,31438,332.2496421643393
37111,VA,ORANGE,2007,12370105.635499999,51137,32273,383.29580874105284
37112,VA,ORANGE,2008,12908728.263,51137,33077,390.26297013030205
37113,VA,ORANGE,2009,14789973.225,51137,33329,443.75688514506885
37114,VA,ORANGE,2010,15213691.4663625,51137,33566,453.2470793768248
37115,VA,ORANGE,2011,17699165.775,51137,33982,520.839437790595
37116,VA,ORANGE,2012,20256502.05,51137,34263,591.2063173102181
37117,VA,ORANGE,2013,17304555.4575,51137,34607,500.0304983818302
37118,VA,ORANGE,2014,16843730.805,51137,34912,482.4625001432172
37119,VA,ORANGE,2015,12880224.2325,51137,35173,366.196350396611
37120,VA,ORANGE,2016,11007858.195,51137,35369,311.2289913483559
37121,VA,ORANGE,2017,9223616.67,51137,35882,257.0541405161362
37122,VA,ORANGE,2018,7615968.885,51137,36620,207.97293514472966
37123,VA,ORANGE,2019,7017368.505,51137,36941,189.96151985598658
37124,VA,PAGE,2006,4920767.2545,51139,24045,204.64825346225825
37125,VA,PAGE,2007,5794312.92,51139,24222,239.21694822888284
37126,VA,PAGE,2008,7401944.482500001,51139,24208,305.76439534451424
37127,VA,PAGE,2009,8414004.211575,51139,24076,349.4768321803871
37128,VA,PAGE,2010,9216160.4068125,51139,24062,383.017222459168
37129,VA,PAGE,2011,10523473.485225,51139,23956,439.28341481152944
37130,VA,PAGE,2012,10052979.9675,51139,23841,421.6677139172014
37131,VA,PAGE,2013,7743433.9875,51139,23724,326.396644221042
37132,VA,PAGE,2014,7611873.45,51139,23787,320.00140623029387
37133,VA,PAGE,2015,7218091.6575,51139,23667,304.9854927747496
37134,VA,PAGE,2016,6888757.529999999,51139,23633,291.4889150763762
37135,VA,PAGE,2017,6354079.08,51139,23801,266.9668955085921
37136,VA,PAGE,2018,5048245.6425,51139,24005,210.29975598833576
37137,VA,PAGE,2019,4359067.275,51139,23937,182.1058309311944
37138,VA,PATRICK,2006,5057272.476500001,51141,18766,269.49123289459664
37139,VA,PATRICK,2007,6248775.8,51141,18748,333.30359505013865
37140,VA,PATRICK,2008,6743068.0913625,51141,18677,361.0359314323767
37141,VA,PATRICK,2009,7445410.837499999,51141,18562,401.1103780573214
37142,VA,PATRICK,2010,8364133.725000001,51141,18474,452.7516360831439
37143,VA,PATRICK,2011,8445967.6913625,51141,18339,460.5467959737445
37144,VA,PATRICK,2012,8694970.8375,51141,18339,474.12458899067565
37145,VA,PATRICK,2013,8418800.4,51141,18256,461.1525197195443
37146,VA,PATRICK,2014,8448895.05,51141,18185,464.60792136376136
37147,VA,PATRICK,2015,8191380.24,51141,17972,455.78567994658357
37148,VA,PATRICK,2016,7641464.774999999,51141,17830,428.57345905776776
37149,VA,PATRICK,2017,6454032.3639,51141,17727,364.07922174648843
37150,VA,PATRICK,2018,5356897.9125,51141,17659,303.3522799988674
37151,VA,PATRICK,2019,5175764.6925,51141,17592,294.21127174283765
37152,VA,PETERSBURG CITY,2006,7612113.032862499,51730,32181,236.54059951096917
37153,VA,PETERSBURG CITY,2007,9122309.9595,51730,32318,282.2671563679683
37154,VA,PETERSBURG CITY,2008,10615663.0388625,51730,32321,328.4447584809412
37155,VA,PETERSBURG CITY,2009,12381777.075225001,51730,32168,384.90975737456483
37156,VA,PETERSBURG CITY,2010,13659211.2375,51730,32502,420.25756068857305
37157,VA,PETERSBURG CITY,2011,15858526.1663625,51730,32093,494.14284006987504
37158,VA,PETERSBURG CITY,2012,17685860.122500002,51730,31995,552.7694990623536
37159,VA,PETERSBURG CITY,2013,20820898.68,51730,32311,644.3904144099532
37160,VA,PETERSBURG CITY,2014,27430497.18,51730,32242,850.7690955896036
37161,VA,PETERSBURG CITY,2015,25959172.6914,51730,31895,813.8947387176673
37162,VA,PETERSBURG CITY,2016,26341269.1875,51730,31379,839.4553423467925
37163,VA,PETERSBURG CITY,2017,25432422.7575,51730,30966,821.3015164212362
37164,VA,PETERSBURG CITY,2018,16519017.555,51730,30573,540.313922578746
37165,VA,PETERSBURG CITY,2019,11392226.924999999,51730,30593,372.38018255810147
37166,VA,PITTSYLVANIA,2006,2222521.1465000003,51143,62586,35.511474555012306
37167,VA,PITTSYLVANIA,2007,2246147.123,51143,62803,35.76496541566486
37168,VA,PITTSYLVANIA,2008,2792590.49,51143,63472,43.99720333375347
37169,VA,PITTSYLVANIA,2009,3820867.7558999998,51143,63386,60.27936383270753
37170,VA,PITTSYLVANIA,2010,4460811.4875,51143,63591,70.14847207151955
37171,VA,PITTSYLVANIA,2011,5546419.274999999,51143,63269,87.66408944348733
37172,VA,PITTSYLVANIA,2012,6091861.297499999,51143,62900,96.84994113672495
37173,VA,PITTSYLVANIA,2013,6523436.91,51143,62566,104.26488683949749
37174,VA,PITTSYLVANIA,2014,5826616.2975,51143,62386,93.39621545699356
37175,VA,PITTSYLVANIA,2015,5771660.6625,51143,62027,93.05077889467489
37176,VA,PITTSYLVANIA,2016,5313085.7475000005,51143,61744,86.05023560993781
37177,VA,PITTSYLVANIA,2017,4479890.0025,51143,61334,73.0408909006424
37178,VA,PITTSYLVANIA,2018,3731755.2,51143,60938,61.23855722209459
37179,VA,PITTSYLVANIA,2019,3612096.6675000004,51143,60470,59.73369716388292
37180,VA,POQUOSON CITY,2006,4010591.1105000004,51735,12008,333.99326369920055
37181,VA,POQUOSON CITY,2007,4966971.375,51735,12089,410.8670175366035
37182,VA,POQUOSON CITY,2008,4074017.1374999997,51735,12103,336.612173634636
37183,VA,POQUOSON CITY,2009,3864489.9375,51735,12153,317.98650024685264
37184,VA,POQUOSON CITY,2010,4378615.320225,51735,12148,360.4391933013665
37185,VA,POQUOSON CITY,2011,4713673.620224999,51735,12043,391.4036054326164
37186,VA,POQUOSON CITY,2012,5429435.8125,51735,12115,448.15813557573256
37187,VA,POQUOSON CITY,2013,5614712.947500001,51735,12093,464.2944635326222
37188,VA,POQUOSON CITY,2014,5089431.165,51735,12005,423.94262099125365
37189,VA,POQUOSON CITY,2015,4857562.8,51735,12018,404.19061407888165
37190,VA,POQUOSON CITY,2016,3805882.1849999996,51735,11940,318.75060175879395
37191,VA,POQUOSON CITY,2017,2998842.0075,51735,12041,249.0525710073914
37192,VA,POQUOSON CITY,2018,1994884.4024999999,51735,12138,164.35033798813643
37193,VA,POQUOSON CITY,2019,1621413.9075,51735,12228,132.5984549803729
37194,VA,PORTSMOUTH CITY,2006,26185729.04585,51740,99213,263.9344546163305
37195,VA,PORTSMOUTH CITY,2007,27554940.5675625,51740,97831,281.65858028194026
37196,VA,PORTSMOUTH CITY,2008,30048541.07985,51740,95802,313.6525446217198
37197,VA,PORTSMOUTH CITY,2009,31052783.83995,51740,95384,325.55547932514884
37198,VA,PORTSMOUTH CITY,2010,35445315.0697125,51740,95457,371.32232387056473
37199,VA,PORTSMOUTH CITY,2011,42369708.1065375,51740,95767,442.42492827944386
37200,VA,PORTSMOUTH CITY,2012,47432640.399262495,51740,96516,491.4484686400441
37201,VA,PORTSMOUTH CITY,2013,48355628.6542875,51740,96123,503.0599196268063
37202,VA,PORTSMOUTH CITY,2014,48719594.055675,51740,95886,508.0991391410112
37203,VA,PORTSMOUTH CITY,2015,48710326.9137,51740,96407,505.25715885464746
37204,VA,PORTSMOUTH CITY,2016,44536692.1503,51740,95287,467.3952601120825
37205,VA,PORTSMOUTH CITY,2017,37540741.256400004,51740,94964,395.3155012046671
37206,VA,PORTSMOUTH CITY,2018,30648087.8853,51740,94879,323.0228805668272
37207,VA,PORTSMOUTH CITY,2019,25505926.2981,51740,94582,269.6699826404601
37208,VA,POWHATAN,2006,3403480.1858624998,51145,27391,124.25541914725639
37209,VA,POWHATAN,2007,4059659.775,51145,27599,147.0944517917316
37210,VA,POWHATAN,2008,3355046.025,51145,27745,120.92434763020364
37211,VA,POWHATAN,2009,3483833.0625,51145,27983,124.49819756637959
37212,VA,POWHATAN,2010,3206208.4125,51145,28133,113.96610430810792
37213,VA,POWHATAN,2011,3826581.9568125,51145,28138,135.9933881872379
37214,VA,POWHATAN,2012,4002414.7611000002,51145,28186,142.00009795998014
37215,VA,POWHATAN,2013,4883787.465412499,51145,28315,172.48057444508208
37216,VA,POWHATAN,2014,5229739.022700001,51145,28504,183.47386411380862
37217,VA,POWHATAN,2015,4361836.1625,51145,28068,155.4024569794784
37218,VA,POWHATAN,2016,3764642.43,51145,28463,132.26442855637143
37219,VA,POWHATAN,2017,3308212.3725,51145,28722,115.18043216001671
37220,VA,POWHATAN,2018,2813974.62,51145,29199,96.37229425665262
37221,VA,POWHATAN,2019,2964448.4775,51145,29734,99.69894657630995
37222,VA,PRINCE EDWARD,2006,3160705.9935,51147,21722,145.50713532363503
37223,VA,PRINCE EDWARD,2007,3575281.1625,51147,22293,160.37685203875657
37224,VA,PRINCE EDWARD,2008,4134184.7010000004,51147,22959,180.06815196654907
37225,VA,PRINCE EDWARD,2009,4586048.1375,51147,23260,197.16458028804817
37226,VA,PRINCE EDWARD,2010,4418420.8875,51147,23364,189.11234752182847
37227,VA,PRINCE EDWARD,2011,5518471.3125,51147,22328,247.1547524408814
37228,VA,PRINCE EDWARD,2012,5807205.292950001,51147,23187,250.45091184499938
37229,VA,PRINCE EDWARD,2013,5840977.2375,51147,22733,256.9382500109972
37230,VA,PRINCE EDWARD,2014,6373616.775,51147,22994,277.18608223884496
37231,VA,PRINCE EDWARD,2015,6146430.69,51147,23139,265.63078309347856
37232,VA,PRINCE EDWARD,2016,5546331.345000001,51147,23049,240.63218989977875
37233,VA,PRINCE EDWARD,2017,5238630.4425,51147,22698,230.7970060137457
37234,VA,PRINCE EDWARD,2018,4843554.03,51147,22879,211.70304777306703
37235,VA,PRINCE EDWARD,2019,3852244.1925,51147,22827,168.75823334209488
37236,VA,PRINCE GEORGE,2006,770287.35,51149,34575,22.278737527114966
37237,VA,PRINCE GEORGE,2007,1091217.9075,51149,34466,31.660706420820517
37238,VA,PRINCE GEORGE,2008,1223751.1125,51149,35059,34.905476839042755
37239,VA,PRINCE GEORGE,2009,1270861.125,51149,35828,35.4711712906107
37240,VA,PRINCE GEORGE,2010,1577460.0899999999,51149,35643,44.25721993098224
37241,VA,PRINCE GEORGE,2011,2333411.3625,51149,36734,63.521842502858384
37242,VA,PRINCE GEORGE,2012,2424196.0875,51149,37155,65.24548748486072
37243,VA,PRINCE GEORGE,2013,2278846.6125000003,51149,37376,60.97085328820634
37244,VA,PRINCE GEORGE,2014,1297100.43,51149,37465,34.62165834779127
37245,VA,PRINCE GEORGE,2016,1950.15,51149,38026,0.05128464734655236
37246,VA,PRINCE GEORGE,2017,1344.75,51149,38049,0.03534258456201214
37247,VA,PRINCE GEORGE,2018,46731.375,51149,38170,1.224295913020697
37248,VA,PRINCE GEORGE,2019,177969.5175,51149,38528,4.619225433450996
37249,VA,PRINCE WILLIAM,2006,54800576.7388625,51153,359174,152.57389660404846
37250,VA,PRINCE WILLIAM,2007,60667538.5273,51153,368016,164.85027424704361
37251,VA,PRINCE WILLIAM,2008,71936425.745625,51153,374776,191.94512387566175
37252,VA,PRINCE WILLIAM,2009,94707272.0381625,51153,389001,243.4627983942522
37253,VA,PRINCE WILLIAM,2010,116201173.073175,51153,406183,286.0808381275804
37254,VA,PRINCE WILLIAM,2011,124651428.93225,51153,419149,297.39168871272506
37255,VA,PRINCE WILLIAM,2012,121385616.747675,51153,429716,282.47869929831563
37256,VA,PRINCE WILLIAM,2013,95034144.896775,51153,437900,217.0224820661681
37257,VA,PRINCE WILLIAM,2014,95829847.9729125,51153,444004,215.83104650614072
37258,VA,PRINCE WILLIAM,2015,93342737.61029999,51153,451242,206.85737943343037
37259,VA,PRINCE WILLIAM,2016,89725943.8872,51153,456805,196.42066940423155
37260,VA,PRINCE WILLIAM,2017,74937982.01820001,51153,463400,161.71338372507554
37261,VA,PRINCE WILLIAM,2018,63291801.6357,51153,466658,135.62780802150613
37262,VA,PRINCE WILLIAM,2019,58268498.547299996,51153,471774,123.50934673657301
37263,VA,PULASKI,2006,20274507.007999998,51155,34891,581.0812819351695
37264,VA,PULASKI,2007,22592592.247500002,51155,35058,644.4347152575732
37265,VA,PULASKI,2008,25403487.871,51155,35051,724.7578634275769
37266,VA,PULASKI,2009,28301688.0345375,51155,34988,808.8969942419544
37267,VA,PULASKI,2010,30574869.6375,51155,34830,877.8314567183462
37268,VA,PULASKI,2011,32918866.5638625,51155,34741,947.5509215008923
37269,VA,PULASKI,2012,34063509.498862505,51155,34734,980.6964213411212
37270,VA,PULASKI,2013,30816864.802725002,51155,34551,891.9239617587045
37271,VA,PULASKI,2014,27818705.077499997,51155,34343,810.0254805200476
37272,VA,PULASKI,2015,29023200.6378,51155,34357,844.7536350030562
37273,VA,PULASKI,2016,31308368.805,51155,34268,913.6328004260534
37274,VA,PULASKI,2017,27201164.76,51155,34255,794.0786676397606
37275,VA,PULASKI,2018,23935449.450000003,51155,34097,701.9810965774116
37276,VA,PULASKI,2019,24233406.645,51155,34009,712.5586358022877
37277,VA,RAPPAHANNOCK,2006,351068.082,51157,7348,47.77736554164398
37278,VA,RAPPAHANNOCK,2007,454813.7805,51157,7403,61.436415034445496
37279,VA,RAPPAHANNOCK,2008,475305.83249999996,51157,7420,64.05738982479784
37280,VA,RAPPAHANNOCK,2009,522811.9125,51157,7333,71.29577423973817
37281,VA,RAPPAHANNOCK,2010,381782.25,51157,7502,50.8907291388963
37282,VA,RAPPAHANNOCK,2011,154428.225,51157,7478,20.65100628510297
37283,VA,RAPPAHANNOCK,2012,116085.45,51157,7414,15.657600485567844
37284,VA,RAPPAHANNOCK,2013,93080.25,51157,7433,12.522568276604332
37285,VA,RAPPAHANNOCK,2014,146658.15000000002,51157,7344,19.96979166666667
37286,VA,RAPPAHANNOCK,2015,139998.75,51157,7409,18.895768659738156
37287,VA,RAPPAHANNOCK,2016,143107.5,51157,7384,19.380755687974
37288,VA,RAPPAHANNOCK,2017,180597.0,51157,7409,24.37535429882575
37289,VA,RAPPAHANNOCK,2018,131163.0,51157,7373,17.789637867896378
37290,VA,RICHMOND,2006,823919.6925,51159,9328,88.32758281518011
37291,VA,RICHMOND,2007,779786.175,51159,9426,82.7271562698918
37292,VA,RICHMOND,2008,685197.8663625,51159,9386,73.00211659519498
37293,VA,RICHMOND,2009,1214786.4038625,51159,9251,131.31406376202574
37294,VA,RICHMOND,2010,1069946.5125,51159,9276,115.34567836351876
37295,VA,RICHMOND,2011,1119683.55,51159,9204,121.65184159061278
37296,VA,RICHMOND,2012,1197320.1075000002,51159,9076,131.92156318862936
37297,VA,RICHMOND,2013,869738.325,51159,8948,97.19918696915511
37298,VA,RICHMOND,2014,759804.375,51159,8880,85.56355574324324
37299,VA,RICHMOND,2015,678569.1375,51159,8779,77.29458224171317
37300,VA,RICHMOND,2016,789981.7424999999,51159,8755,90.23206653340948
37301,VA,RICHMOND,2017,692119.215,51159,8882,77.92380263454177
37302,VA,RICHMOND,2018,483935.24250000005,51159,8982,53.87833917835672
37303,VA,RICHMOND,2019,503711.67,51159,9066,55.56051952349437
37304,VA,RICHMOND CITY,2006,23625868.833949998,51760,198618,118.95129763641764
37305,VA,RICHMOND CITY,2007,28225968.13095,51760,200201,140.98814756644572
37306,VA,RICHMOND CITY,2008,30426139.215000004,51760,202254,150.43529035272482
37307,VA,RICHMOND CITY,2009,35061282.135,51760,203678,172.14074242186194
37308,VA,RICHMOND CITY,2010,39902631.06,51760,204375,195.24223148623855
37309,VA,RICHMOND CITY,2011,43980409.972725004,51760,206487,212.99360237073037
37310,VA,RICHMOND CITY,2012,47062668.234074995,51760,210922,223.12830446361687
37311,VA,RICHMOND CITY,2013,48785698.6988625,51760,214020,227.94925099926408
37312,VA,RICHMOND CITY,2014,46814441.0663625,51760,217238,215.4983983758021
37313,VA,RICHMOND CITY,2015,44317958.505,51760,221084,200.4575568788334
37314,VA,RICHMOND CITY,2016,40697755.1325,51760,225669,180.34269276019302
37315,VA,RICHMOND CITY,2017,32832309.423899997,51760,227620,144.24176005579474
